response_id,date_time,optional_text
17750,2014-11-14 00:22:44,66
17770,2014-11-14 01:20:07,51
17812,2014-11-14 08:41:13,42
17827,2014-11-14 09:46:51,139
17845,2014-11-14 10:30:23,162
17863,2014-11-14 11:39:05,123
17881,2014-11-14 12:28:12,85
17903,2014-11-14 13:56:35,75
17926,2014-11-14 14:52:25,60
17949,2014-11-14 16:07:25,68
17971,2014-11-14 17:26:41,59
17994,2014-11-14 19:19:12,56
18022,2014-11-14 19:47:28,78
18041,2014-11-14 20:47:07,46
18076,2014-11-15 07:44:11,2
18089,2014-11-15 08:21:21,34
18104,2014-11-15 09:30:12,46
18121,2014-11-15 10:23:33,71
18139,2014-11-15 11:30:02,64
18157,2014-11-15 12:59:47,42
18181,2014-11-15 13:49:47,48
18206,2014-11-15 15:09:04,87
18232,2014-11-15 16:00:48,90
18258,2014-11-15 17:08:01,45
18283,2014-11-15 18:10:35,39
18303,2014-11-15 19:17:50,43
18322,2014-11-15 20:17:08,30
18342,2014-11-15 21:19:34,28
18400,2014-11-16 14:16:32,74
18423,2014-11-16 15:42:08,103
18447,2014-11-16 16:35:23,108
18469,2014-11-16 17:40:21,86
18491,2014-11-16 18:31:37,79
18512,2014-11-16 19:29:48,64
18534,2014-11-16 20:25:33,57
18554,2014-11-16 21:45:58,45
18596,2014-11-18 08:49:47,60
18611,2014-11-18 09:42:23,97
18638,2014-11-18 10:30:06,120
18661,2014-11-18 11:24:05,123
18678,2014-11-18 12:16:05,85
18701,2014-11-18 13:30:44,80
18724,2014-11-18 14:17:37,75
18747,2014-11-18 15:12:02,75
18773,2014-11-18 16:49:50,100
18793,2014-11-18 18:10:37,80
18809,2014-11-18 19:10:17,101
18831,2014-11-18 20:26:09,121
18852,2014-11-18 21:17:42,123
18873,2014-11-18 23:30:52,
18896,2014-11-18 23:35:42,132
18920,2014-11-19 00:33:02,82
18972,2014-11-19 08:56:48,55
18997,2014-11-19 10:17:09,162
19010,2014-11-19 10:18:24,163
19044,2014-11-19 13:22:21,94
19069,2014-11-19 15:50:24,103
19095,2014-11-19 15:51:22,103
19121,2014-11-19 17:16:35,
19154,2014-11-19 18:42:31,65
19180,2014-11-19 19:46:15,60
19204,2014-11-19 20:50:17,60
19227,2014-11-19 22:13:56,153
19250,2014-11-19 23:06:46,134
19273,2014-11-20 00:04:38,102
19296,2014-11-20 01:02:40,56
19355,2014-11-20 08:53:24,37
19375,2014-11-20 10:03:58,84
19427,2014-11-20 11:36:05,117
19443,2014-11-20 11:36:12,117
19459,2014-11-20 12:47:30,165
19476,2014-11-20 13:29:48,104
19494,2014-11-20 15:18:15,140
19526,2014-11-20 18:42:01,80
19547,2014-11-20 19:41:39,50
19572,2014-11-20 20:56:15,128
19596,2014-11-20 22:04:18,125
19619,2014-11-20 23:01:15,92
19641,2014-11-21 00:03:42,72
19662,2014-11-21 01:04:44,49
19703,2014-11-21 08:55:58,70
19720,2014-11-21 09:54:08,126
19739,2014-11-21 11:45:23,125
19760,2014-11-21 12:25:04,80
19784,2014-11-21 13:25:45,70
19810,2014-11-21 14:23:38,60
19834,2014-11-21 15:56:33,55
19857,2014-11-21 16:56:05,47
19879,2014-11-21 17:54:17,37
19900,2014-11-21 19:06:39,34
19919,2014-11-21 20:03:43,35
19938,2014-11-21 21:15:45,28
19977,2014-11-22 07:44:54,0
19990,2014-11-22 08:24:20,1
20003,2014-11-22 09:23:01,5
20017,2014-11-22 10:31:57,26
20033,2014-11-22 11:33:25,33
20050,2014-11-22 12:27:27,37
20067,2014-11-22 13:27:34,50
20088,2014-11-22 14:27:04,44
20109,2014-11-22 16:30:56,65
20133,2014-11-22 17:37:16,56
20156,2014-11-22 18:34:25,62
20177,2014-11-22 19:33:05,68
20199,2014-11-22 20:32:51,67
20260,2014-11-23 12:29:39,50
20283,2014-11-23 13:35:34,87
20306,2014-11-23 14:53:13,183
20330,2014-11-23 15:40:03,202
20354,2014-11-23 16:31:53,161
20378,2014-11-23 17:28:47,171
20402,2014-11-23 18:40:57,161
20425,2014-11-23 19:36:48,127
20448,2014-11-23 20:32:14,85
20473,2014-11-23 22:09:29,112
20497,2014-11-23 23:40:24,186
20516,2014-11-24 00:41:40,76
20538,2014-11-24 00:42:46,74
20583,2014-11-24 12:58:02,128
20604,2014-11-24 15:10:48,148
20645,2014-11-24 22:02:20,60
20667,2014-11-24 22:51:45,60
20689,2014-11-25 00:12:12,30
20745,2014-11-25 09:19:45,36
20765,2014-11-25 10:45:46,87
20787,2014-11-25 11:41:59,65
20809,2014-11-25 13:38:28,50
20833,2014-11-25 14:26:58,46
20854,2014-11-25 15:26:07,35
20873,2014-11-25 16:22:30,20
20892,2014-11-25 17:24:55,20
20911,2014-11-25 18:23:38,20
20931,2014-11-25 19:29:13,16
20950,2014-11-25 20:28:13,11
20988,2014-11-26 12:34:04,43
21004,2014-11-26 13:16:09,46
21021,2014-11-26 14:18:01,36
21036,2014-11-26 15:31:07,39
21051,2014-11-26 16:16:49,32
21067,2014-11-28 08:45:11,1
21081,2014-11-28 10:43:40,4
21096,2014-11-28 12:26:41,10
21114,2014-11-28 13:30:04,12
21132,2014-11-28 14:29:49,19
21149,2014-11-28 15:41:45,15
21168,2014-11-28 15:50:05,17
21197,2014-11-29 10:33:04,6
21210,2014-11-29 11:24:44,2
21224,2014-11-29 12:25:50,12
21238,2014-11-29 13:27:56,19
21253,2014-11-29 14:25:21,28
21268,2014-11-29 15:26:44,37
21283,2014-11-29 16:22:27,44
21299,2014-11-30 14:56:15,61
21323,2014-11-30 15:58:57,70
21347,2014-11-30 19:42:37,106
21378,2014-11-30 20:36:56,106
21391,2014-11-30 20:37:17,
21403,2014-11-30 22:13:51,60
21424,2014-11-30 23:05:06,60
21442,2014-11-30 23:05:59,60
21462,2014-12-01 00:18:07,50
21481,2014-12-01 02:37:56,14
21497,2014-12-01 03:16:43,8
21510,2014-12-01 04:16:26,8
21524,2014-12-01 05:20:37,5
21536,2014-12-01 06:18:22,5
21549,2014-12-01 07:27:33,9
21562,2014-12-01 07:46:04,12
21578,2014-12-01 08:29:26,24
21596,2014-12-01 09:32:07,
21615,2014-12-01 10:26:26,73
21635,2014-12-01 11:22:36,109
21656,2014-12-01 12:14:43,89
21677,2014-12-01 13:22:53,106
21695,2014-12-01 13:30:29,140
21728,2014-12-01 14:31:07,175
21752,2014-12-01 15:30:39,155
21779,2014-12-01 17:01:06,120
21804,2014-12-01 18:22:02,125
21829,2014-12-01 19:44:18,151
21852,2014-12-01 21:58:28,170
21877,2014-12-01 22:58:23,140
21901,2014-12-01 23:59:00,115
21924,2014-12-02 00:56:40,60
21966,2014-12-02 02:18:43,40
21988,2014-12-02 03:10:33,16
22011,2014-12-02 04:06:03,12
22034,2014-12-02 04:06:03,12
22057,2014-12-02 05:04:50,9
22079,2014-12-02 06:01:01,10
22099,2014-12-02 07:00:25,8
22120,2014-12-02 07:45:36,11
22137,2014-12-02 08:31:28,22
22156,2014-12-02 09:30:57,98
22188,2014-12-02 11:40:02,155
22205,2014-12-02 12:29:30,140
22227,2014-12-02 13:27:04,136
22247,2014-12-02 14:19:59,171
22268,2014-12-02 15:16:37,173
22294,2014-12-02 16:34:02,190
22333,2014-12-02 17:20:00,210
22357,2014-12-02 18:35:36,100
22381,2014-12-02 19:33:25,182
22405,2014-12-02 20:53:29,120
22430,2014-12-02 22:09:54,212
22458,2014-12-02 22:09:55,212
22486,2014-12-02 23:37:01,197
22512,2014-12-03 01:27:54,101
22537,2014-12-03 08:22:23,38
22556,2014-12-03 11:07:44,137
22578,2014-12-03 12:23:41,145
22601,2014-12-03 14:17:48,26
22609,2014-12-03 14:19:13,130
22632,2014-12-03 15:19:46,130
22658,2014-12-03 16:22:05,125
22683,2014-12-03 17:29:22,130
22708,2014-12-03 18:17:00,140
22735,2014-12-03 20:21:34,212
22760,2014-12-03 21:25:37,236
22786,2014-12-03 22:25:19,230
22811,2014-12-03 23:13:16,221
22837,2014-12-04 00:14:30,206
22862,2014-12-04 01:19:59,120
22910,2014-12-04 02:25:33,106
22932,2014-12-04 03:21:46,55
22953,2014-12-04 04:21:21,35
22973,2014-12-04 05:21:02,18
22992,2014-12-04 06:20:21,12
23008,2014-12-04 07:19:21,10
23022,2014-12-04 07:20:19,10
23038,2014-12-04 08:18:39,33
23058,2014-12-04 10:08:48,106
23091,2014-12-04 11:24:20,136
23112,2014-12-04 12:45:01,172
23136,2014-12-04 13:14:04,155
23160,2014-12-04 14:14:49,178
23185,2014-12-04 15:14:23,193
23212,2014-12-04 16:27:52,137
23235,2014-12-04 17:22:13,139
23257,2014-12-04 18:23:18,143
23280,2014-12-04 19:19:15,154
23302,2014-12-04 20:36:24,225
23328,2014-12-04 22:04:17,192
23353,2014-12-04 23:41:37,202
23378,2014-12-05 00:33:54,162
23402,2014-12-05 01:28:48,132
23429,2014-12-05 02:22:19,83
23454,2014-12-05 03:21:37,59
23466,2014-12-05 03:23:50,58
23490,2014-12-05 04:21:57,47
23513,2014-12-05 05:22:56,32
23535,2014-12-05 06:22:57,26
23556,2014-12-05 07:21:42,21
23594,2014-12-05 09:00:59,91
23620,2014-12-05 09:59:11,136
23648,2014-12-05 12:35:39,155
23673,2014-12-05 13:27:53,128
23697,2014-12-05 15:26:40,141
23722,2014-12-05 16:26:36,137
23747,2014-12-05 17:31:09,124
23772,2014-12-05 18:34:56,109
23797,2014-12-05 19:32:17,95
23821,2014-12-05 20:34:28,89
23846,2014-12-05 23:12:42,110
23869,2014-12-06 00:31:17,100
23890,2014-12-06 01:21:04,105
23911,2014-12-06 02:14:55,47
23935,2014-12-06 03:11:29,39
23958,2014-12-06 04:05:57,18
23980,2014-12-06 05:03:20,20
24002,2014-12-06 06:34:30,2
24021,2014-12-06 07:02:39,1
24055,2014-12-06 08:49:02,8
24076,2014-12-06 09:45:19,13
24097,2014-12-06 12:43:55,78
24120,2014-12-06 13:47:12,101
24147,2014-12-06 15:01:30,125
24173,2014-12-06 16:11:59,144
24200,2014-12-06 17:06:21,126
24224,2014-12-06 18:12:48,143
24249,2014-12-06 19:16:59,134
24274,2014-12-06 20:10:31,137
24298,2014-12-06 21:10:17,164
24323,2014-12-07 02:21:51,81
24335,2014-12-07 03:18:42,57
24344,2014-12-07 04:18:04,34
24353,2014-12-07 05:19:09,21
24362,2014-12-07 06:19:27,9
24371,2014-12-07 07:22:50,7
24380,2014-12-07 15:32:47,280
24399,2014-12-07 16:31:49,347
24413,2014-12-07 16:33:24,347
24432,2014-12-07 18:20:48,296
24459,2014-12-07 19:16:35,257
24485,2014-12-07 20:18:03,307
24512,2014-12-07 21:18:06,221
24539,2014-12-07 22:21:48,201
24568,2014-12-07 23:32:33,174
24596,2014-12-08 01:02:59,152
24624,2014-12-08 01:49:26,118
24648,2014-12-08 02:26:22,32
24667,2014-12-08 02:28:48,32
24687,2014-12-08 02:56:41,30
24706,2014-12-08 03:07:42,31
24724,2014-12-08 03:17:42,35
24744,2014-12-08 03:33:21,34
24765,2014-12-08 03:47:28,35
24785,2014-12-08 04:05:27,35
24804,2014-12-08 04:16:34,32
24823,2014-12-08 04:33:23,35
24844,2014-12-08 04:53:06,30
24865,2014-12-08 05:08:04,25
24886,2014-12-08 05:33:33,20
24906,2014-12-08 05:48:59,25
24928,2014-12-08 09:55:18,274
24947,2014-12-08 10:33:37,135
24971,2014-12-08 11:28:37,190
24992,2014-12-08 12:22:37,235
25013,2014-12-08 12:44:07,212
25038,2014-12-08 13:32:39,168
25063,2014-12-08 14:21:34,200
25086,2014-12-08 15:29:08,250
25113,2014-12-08 16:29:19,177
25143,2014-12-08 17:26:33,157
25170,2014-12-08 18:32:31,202
25197,2014-12-08 19:34:47,240
25210,2014-12-08 19:35:47,240
25231,2014-12-08 20:30:36,245
25254,2014-12-08 21:26:39,206
25279,2014-12-08 22:14:56,186
25304,2014-12-08 23:11:50,205
25329,2014-12-09 00:13:46,166
25353,2014-12-09 01:10:31,131
25376,2014-12-09 02:19:58,120
25400,2014-12-09 03:20:28,94
25420,2014-12-09 04:08:54,106
25439,2014-12-09 05:10:24,84
25457,2014-12-09 06:06:42,78
25478,2014-12-09 09:21:35,60
25500,2014-12-09 10:27:48,70
25522,2014-12-09 11:22:52,70
25545,2014-12-09 12:27:28,75
25569,2014-12-09 13:24:21,178
25600,2014-12-09 15:30:15,183
25620,2014-12-09 16:38:34,182
25640,2014-12-09 17:32:52,187
25662,2014-12-09 18:13:18,285
25690,2014-12-09 19:06:36,288
25718,2014-12-09 20:51:00,319
25746,2014-12-09 22:05:53,315
25774,2014-12-09 23:24:23,131
25800,2014-12-10 00:21:27,103
25827,2014-12-10 01:36:04,60
25851,2014-12-10 03:30:58,40
25873,2014-12-10 03:30:58,40
25896,2014-12-10 04:20:06,25
25918,2014-12-10 05:19:55,23
25936,2014-12-10 08:13:34,25
25954,2014-12-10 09:32:51,50
25973,2014-12-10 10:29:45,112
25994,2014-12-10 11:40:02,111
26014,2014-12-10 14:27:17,194
26039,2014-12-10 18:22:08,215
26067,2014-12-10 19:49:43,210
26095,2014-12-10 20:34:21,200
26122,2014-12-10 21:15:26,200
26149,2014-12-10 22:36:19,204
26176,2014-12-11 00:09:10,125
26202,2014-12-11 01:41:43,101
26229,2014-12-11 02:12:41,108
26251,2014-12-11 03:12:16,98
26271,2014-12-11 04:11:52,80
26289,2014-12-11 05:09:24,67
26307,2014-12-11 06:20:23,64
26324,2014-12-11 09:47:48,113
26343,2014-12-11 10:36:52,130
26366,2014-12-11 11:21:56,152
26386,2014-12-11 12:18:21,174
26408,2014-12-11 13:30:04,167
26431,2014-12-11 14:24:30,147
26454,2014-12-11 15:25:29,174
26477,2014-12-11 16:26:15,161
26502,2014-12-11 19:14:01,119
26523,2014-12-11 20:37:30,86
26546,2014-12-11 21:15:25,81
26570,2014-12-11 22:07:16,133
26593,2014-12-11 23:02:36,125
26617,2014-12-12 00:01:38,116
26640,2014-12-12 01:06:02,106
26663,2014-12-12 02:14:18,102
26682,2014-12-12 03:09:47,98
26700,2014-12-12 04:13:16,84
26719,2014-12-12 05:05:42,47
26736,2014-12-12 06:12:49,46
26753,2014-12-12 09:10:58,60
26776,2014-12-12 10:23:21,80
26798,2014-12-12 11:17:29,80
26821,2014-12-12 13:29:59,39
26843,2014-12-12 15:23:21,39
26875,2014-12-12 16:48:43,31
26898,2014-12-12 19:17:07,15
26918,2014-12-13 13:29:23,10
26937,2014-12-13 14:26:09,22
26958,2014-12-13 15:24:32,14
26988,2014-12-14 12:15:37,2
27005,2014-12-14 13:08:27,4
27021,2014-12-14 14:05:29,4
27036,2014-12-14 15:01:07,0
27050,2014-12-14 16:06:25,2
27065,2014-12-15 17:24:55,8
27081,2014-12-15 18:15:22,5
27098,2014-12-15 19:12:05,5
27122,2014-12-16 10:22:46,9
27139,2014-12-16 12:24:20,19
27157,2014-12-16 12:37:37,13
27171,2014-12-16 15:59:45,9
27188,2014-12-16 17:12:11,8
27205,2014-12-16 18:00:41,4
27220,2014-12-16 19:09:40,5
27235,2014-12-16 19:49:16,1
27252,2014-12-17 08:17:35,7
27268,2014-12-17 09:17:29,16
27285,2014-12-17 10:11:29,41
27314,2014-12-17 12:13:31,37
27334,2014-12-17 13:08:42,28
27352,2014-12-17 14:07:04,30
27369,2014-12-17 15:17:37,38
27396,2014-12-17 16:17:04,8
27411,2014-12-17 17:11:18,10
27426,2014-12-17 18:06:08,10
27441,2014-12-17 19:18:35,2
27477,2014-12-18 12:12:47,10
27496,2014-12-18 13:09:22,6
27514,2014-12-18 14:04:33,11
27531,2014-12-18 15:07:12,7
27548,2014-12-18 16:24:23,3
27563,2014-12-18 17:07:21,5
27578,2014-12-18 18:05:01,1
27594,2014-12-18 19:03:28,1
27608,2014-12-19 07:55:06,0
27622,2014-12-19 08:34:47,2
27636,2014-12-19 09:30:05,1
27650,2014-12-19 10:37:17,14
27666,2014-12-20 11:23:25,0
27680,2014-12-20 12:22:52,1
27694,2014-12-20 13:30:29,5
27708,2014-12-20 14:38:32,4
27724,2014-12-20 15:28:28,2
27740,2014-12-20 16:38:13,1
27759,2014-12-21 12:32:52,0
27773,2014-12-21 13:25:04,0
27787,2014-12-21 14:36:40,2
27801,2014-12-21 16:21:27,0
27815,2014-12-22 12:21:11,15
27833,2014-12-22 16:20:43,13
27851,2014-12-22 17:27:07,1
27865,2014-12-22 18:21:37,0
27879,2014-12-22 19:22:36,0
27893,2014-12-23 12:26:06,44
27909,2014-12-23 13:34:48,9
27926,2014-12-23 14:16:22,6
27942,2014-12-23 15:19:53,6
27958,2014-12-26 08:27:05,0
27972,2014-12-26 09:31:21,0
27986,2014-12-26 10:25:09,0
28000,2014-12-26 12:19:53,1
28015,2014-12-26 13:21:15,3
28029,2014-12-26 14:22:53,5
28044,2014-12-26 15:23:29,6
28059,2014-12-26 16:20:09,5
28074,2014-12-27 10:23:03,0
28088,2014-12-27 11:40:53,0
28102,2014-12-27 12:33:55,0
28116,2014-12-27 13:25:22,3
28130,2014-12-27 14:30:48,1
28145,2014-12-27 15:19:38,3
28161,2014-12-27 16:21:53,1
28176,2014-12-28 12:27:27,5
28190,2014-12-28 13:28:10,0
28204,2014-12-28 14:29:37,0
28218,2014-12-28 15:38:21,1
28233,2014-12-28 16:21:19,0
28247,2014-12-29 08:25:58,3
28263,2014-12-29 09:25:21,3
28279,2014-12-29 10:21:00,3
28295,2014-12-29 11:25:58,4
28311,2014-12-29 12:42:59,4
28327,2014-12-29 13:41:48,4
28344,2014-12-29 14:41:46,8
28361,2014-12-29 15:59:42,8
28378,2014-12-29 17:44:26,2
28392,2014-12-29 18:19:05,4
28406,2014-12-29 19:08:38,0
28421,2014-12-30 09:28:11,4
28438,2014-12-30 10:29:27,8
28455,2014-12-30 11:27:41,4
28472,2014-12-30 12:33:38,6
28490,2014-12-30 13:43:32,7
28508,2014-12-30 14:43:10,7
28526,2014-12-30 15:40:58,6
28542,2014-12-30 16:26:46,6
28556,2014-12-30 17:22:53,3
28570,2014-12-30 18:20:41,1
28584,2014-12-30 19:22:45,1
28598,2015-01-02 09:17:38,1
28612,2015-01-02 09:31:04,1
28626,2015-01-02 10:24:47,1
28640,2015-01-02 12:29:43,2
28655,2015-01-02 14:19:18,3
28670,2015-01-02 15:28:08,6
28687,2015-01-02 16:25:49,7
28704,2015-01-03 10:20:38,0
28718,2015-01-03 11:21:58,1
28732,2015-01-03 12:30:33,1
28746,2015-01-03 13:29:53,0
28760,2015-01-03 14:49:22,3
28777,2015-01-03 15:52:06,5
28793,2015-01-03 16:46:19,3
28809,2015-01-04 13:11:06,0
28823,2015-01-04 14:09:36,0
28837,2015-01-04 15:21:18,2
28851,2015-01-04 16:18:51,4
28865,2015-01-05 08:28:46,7
28881,2015-01-05 10:13:45,9
28885,2015-01-05 10:14:32,8
28902,2015-01-05 13:34:08,14
28919,2015-01-05 14:26:25,19
28937,2015-01-05 15:21:59,12
28953,2015-01-05 16:26:15,2
28968,2015-01-05 17:34:14,2
28981,2015-01-05 18:20:59,3
28995,2015-01-05 19:29:45,3
29027,2015-01-06 08:24:47,17
29045,2015-01-06 10:20:58,28
29062,2015-01-06 11:18:43,26
29079,2015-01-06 13:10:25,8
29094,2015-01-06 14:17:19,14
29109,2015-01-06 15:23:33,27
29124,2015-01-06 16:45:28,15
29141,2015-01-06 17:49:59,6
29158,2015-01-06 18:35:56,5
29174,2015-01-06 19:16:42,4
29189,2015-01-06 19:46:31,2
29204,2015-01-07 08:28:31,6
29221,2015-01-07 09:31:09,50
29239,2015-01-07 10:29:53,30
29256,2015-01-07 11:32:02,35
29273,2015-01-07 12:20:15,5
29288,2015-01-07 12:52:19,1
29303,2015-01-07 13:57:21,34
29320,2015-01-07 15:05:48,39
29338,2015-01-07 17:38:21,8
29352,2015-01-07 18:57:20,11
29401,2015-01-08 08:31:05,1
29417,2015-01-08 09:38:11,16
29435,2015-01-08 10:34:54,15
29453,2015-01-08 11:34:54,4
29467,2015-01-08 12:29:05,11
29483,2015-01-08 13:37:19,37
29501,2015-01-08 14:26:45,39
29521,2015-01-08 15:22:54,31
29539,2015-01-08 17:21:46,18
29547,2015-01-08 17:22:25,18
29563,2015-01-08 18:28:52,20
29579,2015-01-08 19:26:02,26
29608,2015-01-09 07:57:06,4
29624,2015-01-09 08:37:27,8
29641,2015-01-09 09:47:30,18
29658,2015-01-09 10:42:56,14
29675,2015-01-09 11:35:05,13
29691,2015-01-09 12:17:28,6
29707,2015-01-09 13:15:41,8
29725,2015-01-09 14:25:12,12
29744,2015-01-09 15:17:57,10
29763,2015-01-09 16:07:46,10
29781,2015-01-09 16:51:58,9
29797,2015-01-10 11:22:28,3
29810,2015-01-10 12:27:14,6
29824,2015-01-10 13:30:28,4
29838,2015-01-10 14:37:28,0
29853,2015-01-10 16:14:56,5
29881,2015-01-11 13:11:37,9
29898,2015-01-11 14:40:52,11
29913,2015-01-11 15:37:56,10
29928,2015-01-11 16:32:51,8
29944,2015-01-11 18:05:25,3
29961,2015-01-11 19:09:29,10
29977,2015-01-11 22:28:54,10
29992,2015-01-11 23:59:36,1
30025,2015-01-12 08:23:34,5
30062,2015-01-12 09:25:36,35
30079,2015-01-12 10:29:30,45
30096,2015-01-12 11:18:47,57
30116,2015-01-12 12:26:48,52
30138,2015-01-12 13:24:18,50
30160,2015-01-12 14:38:00,56
30182,2015-01-12 15:27:01,
30208,2015-01-12 16:23:27,38
30233,2015-01-12 17:32:06,28
30249,2015-01-12 18:23:23,4
30266,2015-01-12 19:08:28,10
30282,2015-01-12 20:05:26,11
30297,2015-01-12 21:03:54,17
30315,2015-01-12 22:03:44,5
30331,2015-01-12 23:07:10,4
30346,2015-01-13 00:03:08,3
30382,2015-01-13 08:14:05,16
30401,2015-01-13 09:17:50,31
30420,2015-01-13 10:15:39,112
30443,2015-01-13 11:14:51,72
30468,2015-01-13 12:17:39,53
30489,2015-01-13 13:52:30,73
30509,2015-01-13 15:26:31,62
30531,2015-01-13 17:34:29,45
30552,2015-01-13 18:50:02,30
30572,2015-01-13 19:45:59,25
30589,2015-01-13 20:34:22,20
30606,2015-01-13 21:57:27,28
30629,2015-01-13 23:23:58,25
30648,2015-01-14 00:30:29,6
30664,2015-01-14 01:23:27,3
30700,2015-01-14 07:45:31,1
30714,2015-01-14 08:28:41,9
30731,2015-01-14 09:34:55,42
30751,2015-01-14 10:24:55,46
30770,2015-01-14 11:21:24,57
30788,2015-01-14 12:26:36,61
30812,2015-01-14 13:23:37,48
30835,2015-01-14 14:24:11,55
30859,2015-01-14 15:25:41,67
30882,2015-01-14 18:03:55,31
30904,2015-01-14 18:55:47,21
30926,2015-01-14 19:48:35,11
30946,2015-01-14 20:44:21,9
30967,2015-01-14 22:08:15,20
30984,2015-01-14 22:50:58,15
31001,2015-01-15 00:06:10,10
31061,2015-01-15 07:44:32,5
31076,2015-01-15 08:23:04,6
31092,2015-01-15 09:25:47,36
31109,2015-01-15 10:24:39,59
31138,2015-01-15 11:18:37,46
31157,2015-01-15 12:22:10,82
31177,2015-01-15 14:34:28,128
31200,2015-01-15 16:12:32,93
31220,2015-01-15 17:16:12,48
31245,2015-01-15 18:19:52,34
31267,2015-01-15 20:18:56,38
31290,2015-01-15 21:53:55,27
31310,2015-01-15 23:14:56,25
31327,2015-01-16 00:17:39,6
31342,2015-01-16 01:28:27,0
31375,2015-01-16 08:35:19,20
31395,2015-01-16 10:05:19,75
31427,2015-01-16 11:28:00,94
31461,2015-01-16 12:48:38,60
31480,2015-01-16 14:39:31,30
31496,2015-01-16 15:26:04,45
31519,2015-01-16 16:25:47,20
31540,2015-01-16 17:22:31,32
31561,2015-01-16 18:13:09,22
31579,2015-01-16 19:15:56,30
31598,2015-01-16 20:20:36,17
31616,2015-01-16 21:19:21,11
31644,2015-01-17 10:20:37,44
31662,2015-01-17 11:19:15,9
31694,2015-01-17 13:50:25,29
31712,2015-01-17 15:14:05,32
31728,2015-01-17 16:12:50,30
31745,2015-01-17 17:19:45,35
31761,2015-01-17 18:10:02,25
31780,2015-01-17 19:20:35,23
31801,2015-01-17 20:07:17,15
31820,2015-01-17 21:18:35,5
31876,2015-01-18 13:47:09,31
31898,2015-01-18 14:53:56,45
31919,2015-01-18 15:50:02,75
31935,2015-01-18 17:06:55,41
31956,2015-01-18 17:06:55,41
31977,2015-01-18 18:04:08,55
31997,2015-01-18 19:04:36,54
32018,2015-01-18 20:03:32,41
32038,2015-01-18 21:04:12,16
32058,2015-01-18 23:30:23,5
32073,2015-01-19 00:56:02,0
32106,2015-01-19 12:20:31,28
32127,2015-01-19 13:30:40,31
32148,2015-01-19 14:53:22,34
32167,2015-01-19 15:56:53,35
32187,2015-01-19 16:36:16,39
32206,2015-01-19 17:24:23,35
32226,2015-01-19 18:30:49,40
32247,2015-01-19 19:26:43,35
32270,2015-01-19 20:28:15,35
32291,2015-01-19 21:11:55,35
32310,2015-01-19 22:14:58,35
32328,2015-01-19 23:03:32,36
32346,2015-01-20 00:05:01,30
32365,2015-01-20 01:02:17,7
32404,2015-01-20 08:17:15,22
32428,2015-01-20 09:15:04,27
32453,2015-01-20 11:04:50,84
32481,2015-01-20 13:21:31,124
32504,2015-01-20 15:31:25,105
32525,2015-01-20 16:18:24,71
32545,2015-01-20 17:23:30,55
32564,2015-01-20 17:24:41,55
32587,2015-01-20 18:36:29,50
32608,2015-01-20 19:33:30,30
32629,2015-01-20 21:41:10,87
32653,2015-01-20 23:02:12,60
32678,2015-01-21 00:20:37,34
32701,2015-01-21 01:32:03,6
32735,2015-01-21 08:23:10,22
32762,2015-01-21 09:49:12,70
32782,2015-01-21 10:48:45,163
32805,2015-01-21 11:26:33,122
32826,2015-01-21 12:05:39,68
32848,2015-01-21 13:10:21,64
32871,2015-01-21 14:12:39,71
32894,2015-01-21 15:26:33,69
32920,2015-01-21 16:38:22,146
32945,2015-01-21 17:22:16,82
32969,2015-01-21 18:28:42,71
32993,2015-01-21 19:41:35,60
33017,2015-01-21 20:39:34,82
33042,2015-01-21 23:05:57,40
33063,2015-01-22 00:03:23,25
33126,2015-01-22 07:47:16,3
33143,2015-01-22 08:27:36,13
33160,2015-01-22 09:21:49,31
33179,2015-01-22 09:21:59,31
33198,2015-01-22 10:19:06,47
33218,2015-01-22 11:22:49,54
33237,2015-01-22 12:20:09,101
33260,2015-01-22 13:25:49,154
33282,2015-01-22 14:33:51,137
33305,2015-01-22 15:19:49,103
33327,2015-01-22 16:14:55,132
33349,2015-01-22 17:20:48,86
33376,2015-01-22 18:17:35,64
33404,2015-01-22 19:51:37,66
33429,2015-01-22 20:27:49,67
33454,2015-01-22 21:59:26,72
33479,2015-01-22 23:43:54,34
33502,2015-01-23 00:58:19,22
33581,2015-01-23 08:13:49,10
33599,2015-01-23 09:11:07,33
33618,2015-01-23 10:02:38,72
33640,2015-01-23 11:09:13,90
33659,2015-01-23 12:05:49,105
33679,2015-01-23 13:47:45,70
33694,2015-01-23 14:12:48,86
33713,2015-01-23 16:00:46,80
33737,2015-01-23 17:24:19,48
33760,2015-01-23 18:21:08,37
33781,2015-01-23 19:24:27,23
33801,2015-01-23 20:21:46,13
33821,2015-01-23 21:10:36,5
33871,2015-01-24 09:18:44,6
33889,2015-01-24 10:11:41,9
33908,2015-01-24 11:12:55,19
33926,2015-01-24 12:17:35,32
33945,2015-01-24 13:17:52,49
33966,2015-01-24 14:20:25,56
33989,2015-01-24 15:21:27,77
34014,2015-01-24 16:20:28,63
34038,2015-01-24 17:12:11,81
34061,2015-01-24 18:10:56,49
34082,2015-01-24 19:15:07,46
34105,2015-01-24 20:14:37,33
34126,2015-01-24 21:09:32,19
34167,2015-01-25 12:16:28,24
34192,2015-01-25 13:18:35,71
34217,2015-01-25 15:19:43,120
34240,2015-01-25 16:17:05,120
